year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,max-verstappen,Max Verstappen,red-bull,1,52,4,0,1,1351.417743,1363.60287,12.185127,1.0,0.756297,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,lewis-hamilton,Lewis Hamilton,mercedes,2,52,2,0,2,1574.140065,1575.697214,1.557149,0.947368,0.916225,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,valtteri-bottas,Valtteri Bottas,mercedes,3,52,1,0,3,1410.366682,1414.649243,4.282561,0.894737,0.809086,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,charles-leclerc,Charles Leclerc,ferrari,4,52,8,0,4,1250.65781,1260.329389,9.671579,0.842105,0.648674,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,alexander-albon,Alexander Albon,red-bull,5,52,9,0,5,1183.747749,1194.861847,11.114098,0.789474,0.567192,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,lance-stroll,Lance Stroll,racing-point,6,52,6,0,6,1051.289806,1068.3188,17.028994,0.736842,0.396262,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,nico-hulkenberg,Nico Hülkenberg,racing-point,7,52,3,0,7,1053.777599,1068.016116,14.238517,0.684211,0.39944,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,esteban-ocon,Esteban Ocon,renault,8,52,14,0,8,1081.218391,1091.057888,9.839497,0.631579,0.434789,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,lando-norris,Lando Norris,mclaren,9,52,10,0,9,1135.223716,1138.921184,3.697468,0.578947,0.504998,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,daniil-kvyat,Daniil Kvyat,alphatauri,10,52,16,0,10,1060.882926,1066.77148,5.888554,0.526316,0.408545,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,pierre-gasly,Pierre Gasly,alphatauri,11,52,7,0,11,1111.903168,1111.853262,-0.049906,0.473684,0.474682,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,sebastian-vettel,Sebastian Vettel,ferrari,12,52,11,0,12,1276.865109,1263.986478,-12.878632,0.421053,0.678625,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,carlos-sainz-jr,Carlos Sainz Jr.,mclaren,13,52,12,0,13,1162.325736,1153.749242,-8.576494,0.368421,0.539951,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,daniel-ricciardo,Daniel Ricciardo,renault,14,51,5,0,14,1127.673055,1118.702692,-8.970363,0.315789,0.495197,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,kimi-raikkonen,Kimi Räikkönen,alfa-romeo,15,51,20,0,15,1098.451014,1088.7503,-9.700713,0.263158,0.457172,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,romain-grosjean,Romain Grosjean,haas,16,51,13,0,16,964.585557,960.589302,-3.996255,0.210526,0.290451,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,antonio-giovinazzi,Antonio Giovinazzi,alfa-romeo,17,51,19,0,17,1001.206446,992.41367,-8.792776,0.157895,0.33375,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,george-russell,George Russell,williams,18,51,15,0,18,929.876738,922.545704,-7.331033,0.105263,0.251884,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,nicholas-latifi,Nicholas Latifi,williams,19,51,18,0,19,982.424378,969.493947,-12.930431,0.052632,0.31124,50.0,20
2020,5,2020-08-09,70th-anniversary,Emirates Formula 1 70th Anniversary Grand Prix 2020,1023,kevin-magnussen,Kevin Magnussen,haas,DNF,43,17,1,20,994.412398,978.135457,-16.276941,0.0,0.325539,50.0,20
