Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Benetton,1,9,Johnny Herbert,4,Michael Schumacher,3
Ferrari,2,6,Gerhard Berger,6,Jean Alesi,2
Williams,3,4,,,Damon Hill,1
Sauber,4,3,,,Heinz-Harald Frentzen,5
Ligier,5,2,,,Olivier Panis,7
Tyrrell,6,1,,,Ukyo Katayama,8
Simtek,7,0,,,Domenico Schiattarella,9
