Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Jordan,1,9,Eddie Irvine,3,Rubens Barrichello,2
Footwork,2,6,Taki Inoue,9,Gianni Morbidelli,6
Ferrari,3,4,,,Jean Alesi,1
Ligier,4,3,,,Olivier Panis,4
Benetton,5,2,,,Michael Schumacher,5
Tyrrell,6,1,,,Mika Salo,7
Minardi,7,0,,,Luca Badoer,8
