Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Jean Alesi,5,Gerhard Berger,3
McLaren,2,6,Mark Blundell,6,Mika Häkkinen,4
Benetton,3,4,,,Michael Schumacher,1
Williams,4,3,,,David Coulthard,2
Tyrrell,5,2,,,Mika Salo,7
Ligier,6,1,,,Aguri Suzuki,8
Pacific,7,0,,,Andrea Montermini,9
Forti,8,0,,,Pedro Diniz,10
