Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Benetton,1,9,Johnny Herbert,4,Michael Schumacher,1
Williams,2,6,,,David Coulthard,2
Ferrari,3,4,,,Gerhard Berger,3
Sauber,4,3,,,Jean-Christophe Boullion,5
Ligier,5,2,,,Aguri Suzuki,6
Tyrrell,6,1,,,Ukyo Katayama,7
Pacific,7,0,,,Andrea Montermini,8
Jordan,8,0,,,Eddie Irvine,9
