Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ligier,1,9,Jacky Ickx,5,Jacques Laffite,3
Williams,2,6,,,Alan Jones,1
Ferrari,3,4,,,Jody Scheckter,2
Brabham,4,3,,,Nelson Piquet,4
Arrows,5,2,,,Jochen Mass,6
Lotus,6,1,,,Héctor Rebaque,7
