Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Jody Scheckter,2,Gilles Villeneuve,1
Williams,2,6,,,Alan Jones,3
Lotus,3,4,,,Mario Andretti,4
Ligier,4,3,,,Patrick Depailler,5
Tyrrell,5,2,,,Jean-Pierre Jarier,6
Shadow,6,1,,,Elio de Angelis,7
Brabham,7,0,,,Nelson Piquet,8
Arrows,8,0,,,Jochen Mass,9
