Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Jody Scheckter,4,Gilles Villeneuve,2
Williams,2,6,Clay Regazzoni,5,Alan Jones,1
Tyrrell,3,4,Derek Daly,8,Didier Pironi,7
McLaren,4,3,Patrick Tambay,10,John Watson,9
Ligier,5,2,,,Jacques Laffite,3
Renault,6,1,,,René Arnoux,6
