Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Gilles Villeneuve,7,Jody Scheckter,1
Tyrrell,2,6,Jean-Pierre Jarier,11,Didier Pironi,3
Ligier,3,4,,,Jacques Laffite,2
Lotus,4,3,,,Carlos Reutemann,4
Arrows,5,2,,,Riccardo Patrese,5
McLaren,6,1,,,John Watson,6
ATS,7,0,,,Hans-Joachim Stuck,8
Fittipaldi,8,0,,,Emerson Fittipaldi,9
Shadow,9,0,,,Jan Lammers,10
