Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Red Bull,1,9,David Coulthard,5,Mark Webber,3
BMW Sauber,2,6,Robert Kubica,7,Nick Heidfeld,6
McLaren,3,4,Lewis Hamilton,9,Fernando Alonso,1
Renault,4,3,Giancarlo Fisichella,10,Heikki Kovalainen,8
Ferrari,5,2,,,Felipe Massa,2
Williams,6,1,,,Alexander Wurz,4
Honda,7,0,,,Rubens Barrichello,11
Super Aguri,8,0,,,Anthony Davidson,12
Toyota,9,0,,,Jarno Trulli,13
