Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Fernando Alonso,7,Lewis Hamilton,1
Williams,2,6,Nico Rosberg,10,Alexander Wurz,3
Super Aguri,3,4,Anthony Davidson,11,Takuma Sato,6
BMW Sauber,4,3,,,Nick Heidfeld,2
Renault,5,2,,,Heikki Kovalainen,4
Ferrari,6,1,,,Kimi Räikkönen,5
Toyota,7,0,,,Ralf Schumacher,8
Red Bull,8,0,,,Mark Webber,9
Honda,9,0,,,Rubens Barrichello,12
