Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Fernando Alonso,3,Lewis Hamilton,2
Renault,2,6,Giancarlo Fisichella,9,Heikki Kovalainen,7
Super Aguri,3,4,Anthony Davidson,11,Takuma Sato,8
Honda,4,3,Jenson Button,12,Rubens Barrichello,10
Spyker,5,2,Christijan Albers,14,Adrian Sutil,13
Ferrari,6,1,,,Felipe Massa,1
BMW Sauber,7,0,,,Robert Kubica,4
Red Bull,8,0,,,David Coulthard,5
Williams,9,0,,,Nico Rosberg,6
