Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richie Ginther,4,Graham Hill,3
Lotus,2,6,Jim Hall,6,Jim Clark,1
Lola,3,4,Bob Anderson,12,Chris Amon,7
Ferrari,4,3,,,John Surtees,2
Cooper,5,2,,,Tony Maggs,9
Porsche,6,1,,,Carel Godin de Beaufort,10
