Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richie Ginther,2,Graham Hill,1
Cooper,2,6,Tony Maggs,5,Bruce McLaren,3
Lotus,3,4,Jim Clark,8,Trevor Taylor,6
Ferrari,4,3,,,John Surtees,4
