Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Richie Ginther,2,Graham Hill,1
Ferrari,2,6,John Surtees,9,Lorenzo Bandini,5
Lotus,3,4,Jim Hall,10,Jim Clark,3
Cooper,4,3,Bruce McLaren,11,Jo Bonnier,8
Brabham,5,2,,,Jack Brabham,4
Porsche,6,1,,,Carel Godin de Beaufort,6
Stebro,7,0,,,Peter Broeker,7
