Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Graham Hill,4,Richie Ginther,3
Brabham,2,6,Dan Gurney,6,Jack Brabham,2
Lotus,3,4,Hap Sharp,7,Jim Clark,1
Cooper,4,3,,,Jo Bonnier,5
Porsche,5,2,,,Carel Godin de Beaufort,10
