Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Red Bull,1,9,Sergio Pérez,2,Max Verstappen,1
Mercedes,2,6,Lewis Hamilton,4,George Russell,3
McLaren,3,4,Lando Norris,9,Daniel Ricciardo,8
Alpine,4,3,Esteban Ocon,10,Fernando Alonso,7
AlphaTauri,5,2,Yuki Tsunoda,13,Pierre Gasly,5
Williams,6,1,Nicholas Latifi,15,Alexander Albon,12
Aston Martin,7,0,Lance Stroll,16,Sebastian Vettel,6
Alfa Romeo,8,0,,,Valtteri Bottas,11
Haas,9,0,,,Mick Schumacher,14
