Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Carlos Sainz Jr.,3,Charles Leclerc,2
McLaren,2,6,Daniel Ricciardo,5,Lando Norris,4
Red Bull,3,4,Max Verstappen,7,Sergio Pérez,1
Aston Martin,4,3,Sebastian Vettel,8,Lance Stroll,6
Haas,5,2,Mick Schumacher,13,Kevin Magnussen,12
Mercedes,6,1,George Russell,14,Lewis Hamilton,9
AlphaTauri,7,0,,,Pierre Gasly,10
Alfa Romeo,8,0,,,Valtteri Bottas,11
