Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Riccardo Patrese,2,Nigel Mansell,1
McLaren,2,6,Gerhard Berger,5,Ayrton Senna,3
Lotus,3,4,Mika Häkkinen,9,Johnny Herbert,6
Footwork,4,3,Michele Alboreto,10,Aguri Suzuki,8
Benetton,5,2,,,Michael Schumacher,4
Ligier,6,1,,,Érik Comas,7
Jordan,7,0,,,Maurício Gugelmin,11
Venturi,8,0,,,Ukyo Katayama,12
Brabham,9,0,,,Eric van de Poele,13
