Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Riccardo Patrese,2,Nigel Mansell,1
Ferrari,2,6,Ivan Capelli,5,Jean Alesi,4
Benetton,3,4,,,Michael Schumacher,3
Footwork,4,3,,,Michele Alboreto,6
Minardi,5,2,,,Gianni Morbidelli,7
Dallara,6,1,,,JJ Lehto,8
Venturi,7,0,,,Ukyo Katayama,9
Lotus,8,0,,,Mika Häkkinen,10
