Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Dallara,1,9,JJ Lehto,9,Pierluigi Martini,8
Ligier,2,6,Thierry Boutsen,10,Érik Comas,6
Tyrrell,3,4,Olivier Grouillard,12,Andrea de Cesaris,5
Minardi,4,3,Christian Fittipaldi,13,Gianni Morbidelli,11
March,5,2,Paul Belmondo,14,Karl Wendlinger,4
McLaren,6,1,,,Gerhard Berger,1
Benetton,7,0,,,Michael Schumacher,2
Ferrari,8,0,,,Jean Alesi,3
Footwork,9,0,,,Michele Alboreto,7
