Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Ayrton Senna,3,Gerhard Berger,2
Benetton,2,6,Michael Schumacher,7,Martin Brundle,4
Footwork,3,4,Aguri Suzuki,10,Michele Alboreto,6
Minardi,4,3,Gianni Morbidelli,14,Christian Fittipaldi,12
Williams,5,2,,,Nigel Mansell,1
Lotus,6,1,,,Mika Häkkinen,5
Ligier,7,0,,,Thierry Boutsen,8
Tyrrell,8,0,,,Andrea de Cesaris,9
March,9,0,,,Emanuele Naspetti,11
Jordan,10,0,,,Stefano Modena,13
