Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Clay Regazzoni,6,Jean-Pierre Beltoise,5
Surtees,2,6,Mike Hailwood,10,Carlos Pace,3
Lotus,3,4,Emerson Fittipaldi,11,Ronnie Peterson,1
Tyrrell,4,3,,,Jackie Stewart,2
Brabham,5,2,,,Carlos Reutemann,4
Ferrari,6,1,,,Arturo Merzario,7
McLaren,7,0,,,Denny Hulme,8
Iso-Marlboro,8,0,,,Gijs van Lennep,9
