Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Jackie Stewart,3,François Cevert,2
McLaren,2,6,Peter Revson,8,Denny Hulme,5
Ferrari,3,4,Arturo Merzario,9,Jacky Ickx,4
Lotus,4,3,,,Emerson Fittipaldi,1
Brabham,5,2,,,Wilson Fittipaldi,6
BRM,6,1,,,Clay Regazzoni,7
March,7,0,,,Mike Beuttler,10
