Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Peter Revson,5,Denny Hulme,4
Lotus,2,6,Emerson Fittipaldi,6,Ronnie Peterson,1
BRM,3,4,Jean-Pierre Beltoise,9,Clay Regazzoni,8
March,4,3,Mike Beuttler,10,James Hunt,2
Iso-Marlboro,5,2,Howden Ganley,12,Jacky Ickx,7
Shadow,6,1,George Follmer,14,Graham Hill,13
Brabham,7,0,,,Carlos Reutemann,3
Ferrari,8,0,,,Arturo Merzario,16
