Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Denny Hulme,5,Peter Revson,2
Lotus,2,6,Ronnie Peterson,11,Emerson Fittipaldi,3
Tyrrell,3,4,,,Jackie Stewart,1
Ferrari,4,3,,,Arturo Merzario,4
Shadow,5,2,,,George Follmer,6
Brabham,6,1,,,Carlos Reutemann,7
Surtees,7,0,,,Andrea de Adamich,8
Iso-Marlboro,8,0,,,Howden Ganley,10
