Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Jacky Ickx,5,Arturo Merzario,4
BRM,2,6,Niki Lauda,8,Clay Regazzoni,6
Iso-Marlboro,3,4,Nanni Galli,9,Howden Ganley,7
Tyrrell,4,3,François Cevert,10,Jackie Stewart,2
Lotus,5,2,,,Emerson Fittipaldi,1
McLaren,6,1,,,Denny Hulme,3
Brabham,7,0,,,Carlos Reutemann,11
Surtees,8,0,,,Luiz Bueno,12
