Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Denny Hulme,6,Peter Revson,4
March,2,6,Henri Pescarolo,8,Mike Beuttler,7
BRM,3,4,Clay Regazzoni,9,Jean-Pierre Beltoise,5
Lotus,4,3,,,Emerson Fittipaldi,1
Tyrrell,5,2,,,François Cevert,2
Shadow,6,1,,,George Follmer,3
Brabham,7,0,,,Wilson Fittipaldi,10
Iso-Marlboro,8,0,,,Nanni Galli,11
Ferrari,9,0,,,Jacky Ickx,12
