Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Satoru Nakajima,6,Ayrton Senna,2
Zakspeed,2,6,Christian Danner,7,Martin Brundle,5
Williams,3,4,,,Nigel Mansell,1
Ferrari,4,3,,,Michele Alboreto,3
McLaren,5,2,,,Stefan Johansson,4
Tyrrell,6,1,,,Philippe Streiff,8
Brabham,7,0,,,Riccardo Patrese,9
Lola,8,0,,,Philippe Alliot,10
Arrows,9,0,,,Derek Warwick,11
Osella,10,0,,,Alex Caffi,12
AGS,11,0,,,Pascal Fabre,13
