Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Stefan Johansson,3,Alain Prost,1
Williams,2,6,Nigel Mansell,6,Nelson Piquet,2
Ferrari,3,4,Michele Alboreto,8,Gerhard Berger,4
Tyrrell,4,3,Philippe Streiff,11,Jonathan Palmer,10
Benetton,5,2,,,Thierry Boutsen,5
Lotus,6,1,,,Satoru Nakajima,7
Zakspeed,7,0,,,Christian Danner,9
AGS,8,0,,,Pascal Fabre,12
