Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Nelson Piquet,2,Nigel Mansell,1
Tyrrell,2,6,Philippe Streiff,8,Jonathan Palmer,7
Lola,3,4,Yannick Dalmas,9,Philippe Alliot,6
Brabham,4,3,,,Riccardo Patrese,3
Arrows,5,2,,,Eddie Cheever,4
Benetton,6,1,,,Teo Fabi,5
