Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Michele Alboreto,4,Gerhard Berger,1
Lotus,2,6,Satoru Nakajima,6,Ayrton Senna,2
McLaren,3,4,Alain Prost,7,Stefan Johansson,3
Arrows,4,3,Derek Warwick,10,Eddie Cheever,9
Tyrrell,5,2,Philippe Streiff,12,Jonathan Palmer,8
Benetton,6,1,,,Thierry Boutsen,5
Brabham,7,0,,,Riccardo Patrese,11
Ligier,8,0,,,Piercarlo Ghinzani,13
Lola,9,0,,,Yannick Dalmas,14
Williams,10,0,,,Nelson Piquet,15
