Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Jonathan Palmer,5,Philippe Streiff,4
Williams,2,6,,,Nelson Piquet,1
McLaren,3,4,,,Stefan Johansson,2
Lotus,4,3,,,Ayrton Senna,3
Lola,5,2,,,Philippe Alliot,6
