Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Nelson Piquet,2,Nigel Mansell,1
Benetton,2,6,Thierry Boutsen,4,Teo Fabi,3
McLaren,3,4,Stefan Johansson,7,Alain Prost,6
Ligier,4,3,René Arnoux,10,Piercarlo Ghinzani,8
Lotus,5,2,Satoru Nakajima,13,Ayrton Senna,5
Tyrrell,6,1,Philippe Streiff,25,Jonathan Palmer,14
Zakspeed,7,0,,,Christian Danner,9
March,8,0,,,Ivan Capelli,11
Lola,9,0,,,Philippe Alliot,12
