Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Stefan Johansson,5,Alain Prost,1
Lotus,2,6,Satoru Nakajima,8,Ayrton Senna,7
Tyrrell,3,4,Philippe Streiff,12,Jonathan Palmer,10
Arrows,4,3,Derek Warwick,13,Eddie Cheever,6
Benetton,5,2,Thierry Boutsen,14,Teo Fabi,4
Ferrari,6,1,,,Gerhard Berger,2
Williams,7,0,,,Nelson Piquet,3
March,8,0,,,Ivan Capelli,9
Minardi,9,0,,,Alessandro Nannini,11
