Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Valtteri Bottas,3,Lewis Hamilton,2
Ferrari,2,6,Kimi Räikkönen,4,Sebastian Vettel,1
Force India,3,4,Esteban Ocon,10,Sergio Pérez,7
Renault,4,3,Jolyon Palmer,13,Nico Hülkenberg,9
Red Bull,5,2,,,Daniel Ricciardo,5
Williams,6,1,,,Felipe Massa,6
Haas,7,0,,,Romain Grosjean,8
Sauber,8,0,,,Pascal Wehrlein,11
Toro Rosso,9,0,,,Daniil Kvyat,12
McLaren,10,0,,,Fernando Alonso,14
