Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Red Bull,1,9,Daniel Ricciardo,4,Max Verstappen,3
Ferrari,2,6,Kimi Räikkönen,5,Sebastian Vettel,2
Mercedes,3,4,Valtteri Bottas,6,Lewis Hamilton,1
Force India,4,3,Esteban Ocon,10,Sergio Pérez,9
Haas,5,2,Romain Grosjean,11,Kevin Magnussen,8
Renault,6,1,Jolyon Palmer,13,Nico Hülkenberg,12
Toro Rosso,7,0,,,Carlos Sainz Jr.,7
Williams,8,0,,,Felipe Massa,14
Sauber,9,0,,,Marcus Ericsson,15
