Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Lewis Hamilton,5,Valtteri Bottas,2
Sauber,2,6,Marcus Ericsson,11,Pascal Wehrlein,10
McLaren,3,4,Stoffel Vandoorne,12,Fernando Alonso,9
Haas,4,3,Romain Grosjean,13,Kevin Magnussen,7
Ferrari,5,2,Kimi Räikkönen,14,Sebastian Vettel,4
Red Bull,6,1,,,Daniel Ricciardo,1
Williams,7,0,,,Lance Stroll,3
Force India,8,0,,,Esteban Ocon,6
Toro Rosso,9,0,,,Carlos Sainz Jr.,8
