Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Sebastian Vettel,4,Kimi Räikkönen,3
Force India,2,6,Sergio Pérez,7,Esteban Ocon,5
Mercedes,3,4,Lewis Hamilton,9,Valtteri Bottas,2
Williams,4,3,Felipe Massa,11,Lance Stroll,6
McLaren,5,2,Stoffel Vandoorne,12,Fernando Alonso,10
Haas,6,1,Romain Grosjean,15,Kevin Magnussen,8
Red Bull,7,0,,,Max Verstappen,1
Toro Rosso,8,0,,,Pierre Gasly,13
Sauber,9,0,,,Pascal Wehrlein,14
