Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Valtteri Bottas,3,Lewis Hamilton,1
Force India,2,6,Esteban Ocon,10,Sergio Pérez,5
Williams,3,4,Felipe Massa,11,Lance Stroll,8
Red Bull,4,3,,,Daniel Ricciardo,2
Toro Rosso,5,2,,,Carlos Sainz Jr.,4
Renault,6,1,,,Jolyon Palmer,6
McLaren,7,0,,,Stoffel Vandoorne,7
Haas,8,0,,,Romain Grosjean,9
Sauber,9,0,,,Pascal Wehrlein,12
